timestamp,timestamp,timestamp,timestamp,seq_num,tick_type,ask_exchange,bid_exchange,bid_price,bid_size,ask_price,ask_size
2021-06-23 14:06:58.301547+00:00,2021-06-23 14:06:58.301547+00:00,2021-06-23 14:06:58.301547+00:00,2021-06-23 14:06:58.301547+00:00,292,Q,BATS,BATS,1.18,3,1.19,2
2021-06-23 14:06:58.301645+00:00,2021-06-23 14:06:58.301645+00:00,2021-06-23 14:06:58.301645+00:00,2021-06-23 14:06:58.301645+00:00,293,Q,EDGX,BATS,1.18,3,1.2,53
2021-06-23 14:06:58.301894+00:00,2021-06-23 14:06:58.301894+00:00,2021-06-23 14:06:58.301894+00:00,2021-06-23 14:06:58.301894+00:00,294,Q,EDGX,BATS,1.18,3,1.2,54
2021-06-23 14:06:58.301909+00:00,2021-06-23 14:06:58.301909+00:00,2021-06-23 14:06:58.301909+00:00,2021-06-23 14:06:58.301909+00:00,295,Q,EDGX,BATS,1.18,3,1.2,53
2021-06-23 14:06:58.302551+00:00,2021-06-23 14:06:58.302551+00:00,2021-06-23 14:06:58.302551+00:00,2021-06-23 14:06:58.302551+00:00,296,Q,EDGX,NASDAQ_FUTURES,1.17,185,1.2,53
2021-06-23 14:06:58.302885619+00:00,2021-06-23 14:06:58.302885619+00:00,2021-06-23 14:06:58.302885619+00:00,2021-06-23 14:06:58.302885619+00:00,297,Q,EDGX,NASDAQ_FUTURES,1.17,186,1.2,53
2021-06-23 14:06:58.302908928+00:00,2021-06-23 14:06:58.302908928+00:00,2021-06-23 14:06:58.302908928+00:00,2021-06-23 14:06:58.302908928+00:00,298,Q,EDGX,NASDAQ_FUTURES,1.17,188,1.2,53
2021-06-23 14:06:58.302951006+00:00,2021-06-23 14:06:58.302951006+00:00,2021-06-23 14:06:58.302951006+00:00,2021-06-23 14:06:58.302951006+00:00,299,Q,EDGX,NASDAQ_FUTURES,1.17,191,1.2,53
2021-06-23 14:06:58.303018073+00:00,2021-06-23 14:06:58.303018073+00:00,2021-06-23 14:06:58.303018073+00:00,2021-06-23 14:06:58.303018073+00:00,300,Q,EDGX,NASDAQ_FUTURES,1.17,193,1.2,53
2021-06-23 14:06:58.305180093+00:00,2021-06-23 14:06:58.305180093+00:00,2021-06-23 14:06:58.305180093+00:00,2021-06-23 14:06:58.305180093+00:00,301,Q,EDGX,NASDAQ_FUTURES,1.18,3,1.2,53
2021-06-23 14:06:58.403099904+00:00,2021-06-23 14:06:58.403099904+00:00,2021-06-23 14:06:58.403099904+00:00,2021-06-23 14:06:58.403099904+00:00,302,Q,EDGX,Arca,1.18,4,1.2,53
2021-06-23 14:06:58.474913200+00:00,2021-06-23 14:06:58.474913200+00:00,2021-06-23 14:06:58.474913200+00:00,2021-06-23 14:06:58.474913200+00:00,303,Q,EDGX,NASDAQ_FUTURES,1.18,5,1.2,53
2021-06-23 14:07:07.492489965+00:00,2021-06-23 14:07:07.492489965+00:00,2021-06-23 14:07:07.492489965+00:00,2021-06-23 14:07:07.492489965+00:00,304,Q,EDGX,Arca,1.18,4,1.2,53
2021-06-23 14:07:07.492935168+00:00,2021-06-23 14:07:07.492935168+00:00,2021-06-23 14:07:07.492935168+00:00,2021-06-23 14:07:07.492935168+00:00,305,Q,EDGX,BATS,1.18,4,1.2,53
2021-06-23 14:07:20.211135+00:00,2021-06-23 14:07:20.211135+00:00,2021-06-23 14:07:20.211135+00:00,2021-06-23 14:07:20.211135+00:00,306,Q,EDGX,Arca,1.18,4,1.2,53
2021-06-23 14:09:13.073195+00:00,2021-06-23 14:09:13.073195+00:00,2021-06-23 14:09:13.073195+00:00,2021-06-23 14:09:13.073195+00:00,307,Q,EDGX,Arca,1.18,4,1.19,25
2021-06-23 14:10:17.710267772+00:00,2021-06-23 14:10:17.710267772+00:00,2021-06-23 14:10:17.710267772+00:00,2021-06-23 14:10:17.710267772+00:00,308,Q,EDGX,NASDAQ_FUTURES,1.18,7,1.19,25
2021-06-23 14:10:17.710422+00:00,2021-06-23 14:10:17.710422+00:00,2021-06-23 14:10:17.710422+00:00,2021-06-23 14:10:17.710422+00:00,309,Q,EDGX,EDGX,1.18,9,1.19,25
2021-06-23 14:10:27.572771+00:00,2021-06-23 14:10:27.572771+00:00,2021-06-23 14:10:27.572771+00:00,2021-06-23 14:10:27.572771+00:00,310,Q,EDGX,EDGX,1.18,8,1.19,25
2021-06-23 14:10:43.399416+00:00,2021-06-23 14:10:43.399416+00:00,2021-06-23 14:10:43.399416+00:00,2021-06-23 14:10:43.399416+00:00,311,Q,EDGX,BATS,1.18,5,1.19,25
2021-06-23 14:10:43.401574+00:00,2021-06-23 14:10:43.401574+00:00,2021-06-23 14:10:43.401574+00:00,2021-06-23 14:10:43.401574+00:00,312,Q,EDGX,BATS,1.18,5,1.19,15
2021-06-23 14:10:57.721249+00:00,2021-06-23 14:10:57.721249+00:00,2021-06-23 14:10:57.721249+00:00,2021-06-23 14:10:57.721249+00:00,313,Q,EDGX,BATS,1.18,5,1.19,30
2021-06-23 14:12:21.420044+00:00,2021-06-23 14:12:21.420044+00:00,2021-06-23 14:12:21.420044+00:00,2021-06-23 14:12:21.420044+00:00,314,Q,EDGX,BATS,1.18,5,1.19,29
2021-06-23 14:14:59.045463+00:00,2021-06-23 14:14:59.045463+00:00,2021-06-23 14:14:59.045463+00:00,2021-06-23 14:14:59.045463+00:00,315,Q,EDGX,Arca,1.18,5,1.19,29
2021-06-23 14:14:59.045642240+00:00,2021-06-23 14:14:59.045642240+00:00,2021-06-23 14:14:59.045642240+00:00,2021-06-23 14:14:59.045642240+00:00,316,Q,EDGX,EDGX,1.18,4,1.19,29
2021-06-23 14:14:59.045847+00:00,2021-06-23 14:14:59.045847+00:00,2021-06-23 14:14:59.045847+00:00,2021-06-23 14:14:59.045847+00:00,317,Q,EDGX,BATS,1.18,2,1.19,29
2021-06-23 14:16:33.051509+00:00,2021-06-23 14:16:33.051509+00:00,2021-06-23 14:16:33.051509+00:00,2021-06-23 14:16:33.051509+00:00,318,Q,EDGX,NASDAQ_FUTURES,1.18,2,1.19,29
2021-06-23 14:17:50.581320+00:00,2021-06-23 14:17:50.581320+00:00,2021-06-23 14:17:50.581320+00:00,2021-06-23 14:17:50.581320+00:00,319,Q,EDGX,EDGX,1.18,51,1.19,29
2021-06-23 14:18:35.304679+00:00,2021-06-23 14:18:35.304679+00:00,2021-06-23 14:18:35.304679+00:00,2021-06-23 14:18:35.304679+00:00,320,Q,EDGX,EDGX,1.18,61,1.19,29
2021-06-23 14:18:45.717875+00:00,2021-06-23 14:18:45.717875+00:00,2021-06-23 14:18:45.717875+00:00,2021-06-23 14:18:45.717875+00:00,321,Q,EDGX,EDGX,1.18,11,1.19,29
2021-06-23 14:22:09.830724+00:00,2021-06-23 14:22:09.830724+00:00,2021-06-23 14:22:09.830724+00:00,2021-06-23 14:22:09.830724+00:00,322,Q,EDGX,EDGX,1.18,11,1.19,32
2021-06-23 14:24:32.689427+00:00,2021-06-23 14:24:32.689427+00:00,2021-06-23 14:24:32.689427+00:00,2021-06-23 14:24:32.689427+00:00,323,Q,EDGX,EDGX,1.18,11,1.19,18
2021-06-23 14:24:42.841792+00:00,2021-06-23 14:24:42.841792+00:00,2021-06-23 14:24:42.841792+00:00,2021-06-23 14:24:42.841792+00:00,324,Q,EDGX,EDGX,1.18,13,1.19,18
2021-06-23 14:25:59.083017+00:00,2021-06-23 14:25:59.083017+00:00,2021-06-23 14:25:59.083017+00:00,2021-06-23 14:25:59.083017+00:00,325,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:27:29.055535+00:00,2021-06-23 14:27:29.055535+00:00,2021-06-23 14:27:29.055535+00:00,2021-06-23 14:27:29.055535+00:00,326,Q,EDGX,EDGX,1.18,3,1.19,19
2021-06-23 14:27:59.467440+00:00,2021-06-23 14:27:59.467440+00:00,2021-06-23 14:27:59.467440+00:00,2021-06-23 14:27:59.467440+00:00,327,Q,EDGX,EDGX,1.18,3,1.19,19
2021-06-23 14:28:22.234244+00:00,2021-06-23 14:28:22.234244+00:00,2021-06-23 14:28:22.234244+00:00,2021-06-23 14:28:22.234244+00:00,328,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:35:45.382017+00:00,2021-06-23 14:35:45.382017+00:00,2021-06-23 14:35:45.382017+00:00,2021-06-23 14:35:45.382017+00:00,329,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:35:45.457951+00:00,2021-06-23 14:35:45.457951+00:00,2021-06-23 14:35:45.457951+00:00,2021-06-23 14:35:45.457951+00:00,330,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:35:50.370702+00:00,2021-06-23 14:35:50.370702+00:00,2021-06-23 14:35:50.370702+00:00,2021-06-23 14:35:50.370702+00:00,331,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:35:51.407510+00:00,2021-06-23 14:35:51.407510+00:00,2021-06-23 14:35:51.407510+00:00,2021-06-23 14:35:51.407510+00:00,332,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:35:52.419807+00:00,2021-06-23 14:35:52.419807+00:00,2021-06-23 14:35:52.419807+00:00,2021-06-23 14:35:52.419807+00:00,333,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:35:53.312323+00:00,2021-06-23 14:35:53.312323+00:00,2021-06-23 14:35:53.312323+00:00,2021-06-23 14:35:53.312323+00:00,334,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:35:56.228956+00:00,2021-06-23 14:35:56.228956+00:00,2021-06-23 14:35:56.228956+00:00,2021-06-23 14:35:56.228956+00:00,335,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:35:56.818309+00:00,2021-06-23 14:35:56.818309+00:00,2021-06-23 14:35:56.818309+00:00,2021-06-23 14:35:56.818309+00:00,336,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:36:00.723434+00:00,2021-06-23 14:36:00.723434+00:00,2021-06-23 14:36:00.723434+00:00,2021-06-23 14:36:00.723434+00:00,337,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:36:01.537729+00:00,2021-06-23 14:36:01.537729+00:00,2021-06-23 14:36:01.537729+00:00,2021-06-23 14:36:01.537729+00:00,338,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:36:02.811812+00:00,2021-06-23 14:36:02.811812+00:00,2021-06-23 14:36:02.811812+00:00,2021-06-23 14:36:02.811812+00:00,339,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:36:03.473705+00:00,2021-06-23 14:36:03.473705+00:00,2021-06-23 14:36:03.473705+00:00,2021-06-23 14:36:03.473705+00:00,340,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:36:07.878352+00:00,2021-06-23 14:36:07.878352+00:00,2021-06-23 14:36:07.878352+00:00,2021-06-23 14:36:07.878352+00:00,341,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:36:08.495102+00:00,2021-06-23 14:36:08.495102+00:00,2021-06-23 14:36:08.495102+00:00,2021-06-23 14:36:08.495102+00:00,342,Q,EDGX,EDGX,1.18,3,1.19,18
2021-06-23 14:36:10.615888378+00:00,2021-06-23 14:36:10.615888378+00:00,2021-06-23 14:36:10.615888378+00:00,2021-06-23 14:36:10.615888378+00:00,343,Q,EDGX,NASDAQ_FUTURES,1.18,4,1.19,18
2021-06-23 14:37:24.486338+00:00,2021-06-23 14:37:24.486338+00:00,2021-06-23 14:37:24.486338+00:00,2021-06-23 14:37:24.486338+00:00,344,Q,EDGX,NASDAQ_FUTURES,1.18,4,1.19,68
2021-06-23 14:38:24.115537+00:00,2021-06-23 14:38:24.115537+00:00,2021-06-23 14:38:24.115537+00:00,2021-06-23 14:38:24.115537+00:00,345,Q,EDGX,Arca,1.18,2,1.19,68
2021-06-23 14:38:24.115617642+00:00,2021-06-23 14:38:24.115617642+00:00,2021-06-23 14:38:24.115617642+00:00,2021-06-23 14:38:24.115617642+00:00,346,Q,EDGX,EDGX,1.18,3,1.19,68
2021-06-23 14:38:24.115617642+00:00,2021-06-23 14:38:24.115617642+00:00,2021-06-23 14:38:24.115617642+00:00,2021-06-23 14:38:24.115617642+00:00,347,Q,EDGX,NASDAQ_FUTURES,1.18,3,1.19,68
2021-06-23 14:38:24.115645440+00:00,2021-06-23 14:38:24.115645440+00:00,2021-06-23 14:38:24.115645440+00:00,2021-06-23 14:38:24.115645440+00:00,348,Q,EDGX,AMEX,1.18,1,1.19,70
2021-06-23 14:38:24.115663+00:00,2021-06-23 14:38:24.115663+00:00,2021-06-23 14:38:24.115663+00:00,2021-06-23 14:38:24.115663+00:00,349,Q,EDGX,Arca,1.18,2,1.19,70
2021-06-23 14:38:24.115666944+00:00,2021-06-23 14:38:24.115666944+00:00,2021-06-23 14:38:24.115666944+00:00,2021-06-23 14:38:24.115666944+00:00,350,Q,EDGX,NASDAQ_FUTURES,1.18,1,1.19,70
2021-06-23 14:38:24.120782786+00:00,2021-06-23 14:38:24.120782786+00:00,2021-06-23 14:38:24.120782786+00:00,2021-06-23 14:38:24.120782786+00:00,351,Q,EDGX,NASDAQ_FUTURES,1.17,174,1.19,70
2021-06-23 14:38:24.120832312+00:00,2021-06-23 14:38:24.120832312+00:00,2021-06-23 14:38:24.120832312+00:00,2021-06-23 14:38:24.120832312+00:00,352,Q,EDGX,NASDAQ_FUTURES,1.18,2,1.19,70
2021-06-23 14:38:24.122779967+00:00,2021-06-23 14:38:24.122779967+00:00,2021-06-23 14:38:24.122779967+00:00,2021-06-23 14:38:24.122779967+00:00,353,Q,EDGX,Arca,1.18,1,1.19,70
2021-06-23 14:38:24.122803200+00:00,2021-06-23 14:38:24.122803200+00:00,2021-06-23 14:38:24.122803200+00:00,2021-06-23 14:38:24.122803200+00:00,354,Q,EDGX,NASDAQ_FUTURES,1.17,174,1.19,70
2021-06-23 14:38:24.145652+00:00,2021-06-23 14:38:24.145652+00:00,2021-06-23 14:38:24.145652+00:00,2021-06-23 14:38:24.145652+00:00,355,Q,EDGX,NASDAQ_FUTURES,1.17,174,1.19,68
2021-06-23 14:38:29.770715088+00:00,2021-06-23 14:38:29.770715088+00:00,2021-06-23 14:38:29.770715088+00:00,2021-06-23 14:38:29.770715088+00:00,356,Q,EDGX,NASDAQ_FUTURES,1.17,175,1.19,68
2021-06-23 14:39:06.006304062+00:00,2021-06-23 14:39:06.006304062+00:00,2021-06-23 14:39:06.006304062+00:00,2021-06-23 14:39:06.006304062+00:00,357,Q,NASDAQ_FUTURES,NASDAQ_FUTURES,1.17,175,1.18,2
2021-06-23 14:39:09.129198992+00:00,2021-06-23 14:39:09.129198992+00:00,2021-06-23 14:39:09.129198992+00:00,2021-06-23 14:39:09.129198992+00:00,358,Q,NASDAQ_FUTURES,NASDAQ_FUTURES,1.17,175,1.18,3
2021-06-23 14:39:20.104484854+00:00,2021-06-23 14:39:20.104484854+00:00,2021-06-23 14:39:20.104484854+00:00,2021-06-23 14:39:20.104484854+00:00,359,Q,NASDAQ_FUTURES,NASDAQ_FUTURES,1.17,175,1.18,2
2021-06-23 14:39:52.239786811+00:00,2021-06-23 14:39:52.239786811+00:00,2021-06-23 14:39:52.239786811+00:00,2021-06-23 14:39:52.239786811+00:00,360,Q,NASDAQ_FUTURES,NASDAQ_FUTURES,1.17,175,1.18,3
2021-06-23 14:40:10.109748440+00:00,2021-06-23 14:40:10.109748440+00:00,2021-06-23 14:40:10.109748440+00:00,2021-06-23 14:40:10.109748440+00:00,361,Q,NASDAQ_FUTURES,NASDAQ_FUTURES,1.17,175,1.18,1
2021-06-23 14:40:10.109748440+00:00,2021-06-23 14:40:10.109748440+00:00,2021-06-23 14:40:10.109748440+00:00,2021-06-23 14:40:10.109748440+00:00,362,Q,EDGX,NASDAQ_FUTURES,1.17,175,1.19,68
2021-06-23 14:40:10.109757462+00:00,2021-06-23 14:40:10.109757462+00:00,2021-06-23 14:40:10.109757462+00:00,2021-06-23 14:40:10.109757462+00:00,363,Q,EDGX,NASDAQ_FUTURES,1.17,176,1.19,68
2021-06-23 14:40:10.109797885+00:00,2021-06-23 14:40:10.109797885+00:00,2021-06-23 14:40:10.109797885+00:00,2021-06-23 14:40:10.109797885+00:00,364,Q,NASDAQ_FUTURES,NASDAQ_FUTURES,1.17,176,1.18,1
2021-06-23 14:40:10.110362331+00:00,2021-06-23 14:40:10.110362331+00:00,2021-06-23 14:40:10.110362331+00:00,2021-06-23 14:40:10.110362331+00:00,365,Q,NASDAQ_FUTURES,NASDAQ_FUTURES,1.17,175,1.18,1
2021-06-23 14:40:52.047824761+00:00,2021-06-23 14:40:52.047824761+00:00,2021-06-23 14:40:52.047824761+00:00,2021-06-23 14:40:52.047824761+00:00,366,Q,NASDAQ_FUTURES,NASDAQ_FUTURES,1.17,176,1.18,1
2021-06-23 14:40:57.011203303+00:00,2021-06-23 14:40:57.011203303+00:00,2021-06-23 14:40:57.011203303+00:00,2021-06-23 14:40:57.011203303+00:00,367,Q,NASDAQ_FUTURES,NASDAQ_FUTURES,1.17,176,1.18,2
2021-06-23 14:41:19.423392193+00:00,2021-06-23 14:41:19.423392193+00:00,2021-06-23 14:41:19.423392193+00:00,2021-06-23 14:41:19.423392193+00:00,368,Q,NASDAQ_FUTURES,NASDAQ_FUTURES,1.17,176,1.18,1
2021-06-23 14:41:19.423392193+00:00,2021-06-23 14:41:19.423392193+00:00,2021-06-23 14:41:19.423392193+00:00,2021-06-23 14:41:19.423392193+00:00,369,Q,EDGX,NASDAQ_FUTURES,1.17,176,1.19,68
2021-06-23 14:41:19.423399867+00:00,2021-06-23 14:41:19.423399867+00:00,2021-06-23 14:41:19.423399867+00:00,2021-06-23 14:41:19.423399867+00:00,370,Q,EDGX,NASDAQ_FUTURES,1.17,177,1.19,68
